wkt_geom,SR_Pcode,St_Rgn,D_Pcode,District,TS_Pcode,Township,VT_Pcode,VT,Vill_Pcode,Village,Vill_MMR4,AltVlg_Eng,AltVlg_Mya,Longitude,Latitude,Source,PCode_V
Point (95.09839630126950283 23.70676994323730113),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008029,Yae Shin,172225,Kone Gyi,ကုန်းကြီး,,,95.0983963,23.70676994,GAD,9.3
Point (95.10082244873049717 23.67972946166990056),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008029,Yae Shin,172226,Myet Ni Kyin,မျက်နီကျင်း,,,95.10082245,23.67972946,GAD,9.3
Point (95.10208129882809658 23.71297073364259944),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008029,Yae Shin,172223,Yae Shin,ရေရှင်,,,95.1020813,23.71297073,GAD,9.3
Point (95.05494689941410513 23.30438041687009942),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008018,Yae Yein,172185,Yae Yein,ရေယိမ်း,,,95.0549469,23.30438042,GAD,9.3
Point (95.07694244384769888 23.28025054931639914),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008018,Yae Yein,172186,Ywar Bin,ရွာဘင်း,,,95.07694244,23.28025055,GAD,9.3
Point (95.42585754394529829 23.32229042053220169),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172140,Pauk Pin Seik,ပေါက်ပင်ဆိပ်,,,95.42585754,23.32229042,GAD,9.3
Point (95.43660736083980112 23.32033920288089845),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172141,San Pya Ywar,စံပြရွာ,,,95.43660736,23.3203392,GAD,9.3
Point (95.39427947998049717 23.30917930603029831),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172144,Sar Kyin,ဆားကျင်း,,,95.39427948,23.30917931,GAD,9.3
Point (95.44013977050779829 23.32534980773930045),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,217170,Shwe Taung,ရွှေတောင်,,,95.44013977,23.32534981,GAD,9.3
Point (95.41071319580079546 23.3252506256104013),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172145,Tha Hpan Seik,သဖန်းဆိပ်,,,95.4107132,23.32525063,GAD,9.3
Point (95.41194152832029829 23.32202911376949928),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172142,Than To,သံတို,,,95.41194153,23.32202911,GAD,9.3
Point (95.43007659912109375 23.3239192962645987),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172138,Ywar Thi (East),ရွာသီ (အရှေ့),,,95.4300766,23.3239193,GAD,9.3
Point (95.44344329833980112 23.32237052917480113),MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008005,Ywar Thi,172139,Ywar Thi (West),ရွာသီ (အနောက်),,,95.4434433,23.32237053,GAD,9.3
Point (95.38564300537109375 26.41146087646480112),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036008,Ant Paw,176804,Ant Paw,အန့်ပေါ်,,,95.38564301,26.41146088,GAD,9.3
Point (95.61884307861329546 26.20657920837399857),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036029,Htan Khaw,176855,Htan Khaw,ထန်ခေါ်,,,95.61884308,26.20657921,GAD,9.3
Point (95.44091033935549717 26.57060050964360087),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036005,Htan Khaw Nauk Kone,176797,Htan Khaw Hay Mon,ထန်ခေါ်ဟေမွန်,,,95.44091034,26.57060051,GAD,9.3
Point (95.36888122558589487 26.58709907531740058),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036005,Htan Khaw Nauk Kone,176793,Htan Khaw Nauk Kone,ထန်ခေါ်နောက်ကုန်း,,,95.36888123,26.58709908,GAD,9.3
Point (95.29412841796880684 26.18915939331050069),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036026,Hton San,176850,Hton San,ထုံစံ,,,95.29412842,26.18915939,GAD,9.3
Point (95.33615875244140625 26.32628059387209873),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036014,Hway Htaik,176819,Hway Htaik,ဟွေထိုက်,,,95.33615875,26.32628059,GAD,9.3
Point (95.33712768554690342 26.61399078369139914),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036004,Kar Yaw Nauk Nyo,176789,Kar Yaw Laung Kaing,ကားရော်လောင်ကိုင်,,,95.33712769,26.61399078,GAD,9.3
Point (95.40110778808589487 26.51623916625980115),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036006,Khan Ma Lar,176795,Khan Ma Lar,ခမ်းမလား,,,95.40110779,26.51623917,GAD,9.3
Point (95.42729187011720171 26.47930908203129974),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036006,Khan Ma Lar,176796,Lan Taing Nauk Kone,လန်တိုင်းနောက်ကုန်း,,,95.42729187,26.47930908,GAD,9.3
Point (95.45034790039059658 26.498779296875),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036006,Khan Ma Lar,176799,LanTaing Nauk Inn,လန်တိုင်းနောက်အင်း,,,95.4503479,26.4987793,GAD,9.3
Point (95.48184967041019888 26.53782081603999998),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036006,Khan Ma Lar,176798,Shit Par,ရှစ်ပါး,,,95.48184967,26.53782082,GAD,9.3
Point (95.51921844482420454 26.32254028320310013),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036023,Kone Khar Lel,176840,Khar Lel,ခါးလယ်,,,95.51921844,26.32254028,GAD,9.3
Point (95.37905120849609375 26.2135200500487997),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036025,Kone Lan,176846,Kone Lan,ကုန်းလန်း,,,95.37905121,26.21352005,GAD,9.3
Point (95.70461273193359375 26.38371086120610087),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036020,Ku Ku Nauk Kone,176831,Ku Ku Nauk Kone,ကူကူးနောက်ကုန်း,,,95.70461273,26.38371086,GAD,9.3
Point (95.65618896484380684 26.39142990112300069),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036020,Ku Ku Nauk Kone,218131,Myan Ku Ku,မြန်ကူကူး,,,95.65618896,26.3914299,GAD,9.3
Point (95.67073059082029829 26.35334968566889913),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036020,Ku Ku Nauk Kone,176833,Wan Tone Nauk Inn,ဝမ်းတုန်းနောက်အင်း,Wan Tone Nauk Inn,ဝမ်တုန်းနောက်အင်း,95.67073059,26.35334969,GAD,9.3
Point (95.36932373046880684 26.05928039550779829),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036033,Kyauk Kei,176870,Ahr Ri Kyein,အာရ်ကြိမ်,,,95.36932373,26.0592804,GAD,9.3
Point (95.33757019042970171 26.02823066711430045),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036033,Kyauk Kei,176868,Kyauk Kei,ကျောက်ကယ်,,,95.33757019,26.02823067,GAD,9.3
Point (95.27469635009769888 26.03037071228029831),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036033,Kyauk Kei,176871,Taing Ngan,တိုင်ငံ,,,95.27469635,26.03037071,GAD,9.3
Point (95.29694366455079546 26.38874053955079901),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036012,La Kyan,176816,La Kyan,လကျန်း,,,95.29694366,26.38874054,GAD,9.3
Point (95.37184143066410513 26.11544990539550071),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036032,Lan Khin,176867,Hay Kun,ဟေကွန်,,,95.37184143,26.11544991,GAD,9.3
Point (95.42771911621089487 26.11444091796879974),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036032,Lan Khin,176866,Lan Khin,လန်ခင်,,,95.42771912,26.11444092,GAD,9.3
Point (95.42453002929690342 26.40500068664550071),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036015,Laung Kyan Nauk Kone,176821,Laung Kyan Nauk Kone,လောင်ကျန်းနောက်ကုန်း,,,95.42453003,26.40500069,GAD,9.3
Point (95.5546875 26.17894935607910156),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036030,Laung Ngauk,176860,Laung Ngauk,လောင်ငေါက်,,,95.5546875,26.17894936,GAD,9.3
Point (95.19024658203130684 26.43261909484860084),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036010,Law Nauk Kone,176810,Law Nauk Kone,လောနောက်ကုန်း,,,95.19024658,26.43261909,GAD,9.3
Point (95.51918792724609375 26.35123062133790128),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036022,Lon Khin,176838,Lon Khin,လုံခင်,,,95.51918793,26.35123062,GAD,9.3
Point (95.55271148681640625 26.38520050048829901),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036022,Lon Khin,176839,Yun Taing,ယွန်တိုင်း,,,95.55271149,26.3852005,GAD,9.3
Point (95.33466339111329546 26.458909988403299),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036007,Maw Hpun,176801,Maw Hpun Nauk Kone,မော်ဖွန်နောက်ကုန်း,,,95.33466339,26.45890999,GAD,9.3
Point (95.29981231689450283 26.4782905578612997),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036007,Maw Hpun,176802,Mun Tone Shaung,မွန်တုန်းရှောင်,,,95.29981232,26.47829056,GAD,9.3
Point (95.34702301025390625 26.54472923278810015),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036003,Nauk Nyu Khar San,176785,Nauk Nyu Khar San,နောက်ညူခါဆန်,,,95.34702301,26.54472923,GAD,9.3
Point (95.52471923828130684 26.43700027465819957),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036003,Nauk Nyu Khar San,176786,Nauk Nyu Man Swe,နောက်ညူမန်ဆွေ,,,95.52471924,26.43700027,GAD,9.3
Point (95.17417144775390625 26.30335044860839844),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036028,Pon Nyo,176853,Pon Nyo,ပုံညို,,,95.17417145,26.30335045,GAD,9.3
Point (95.16285705566410513 26.26823043823240056),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036028,Pon Nyo,176854,Wai Lan,ဝေလံ,,,95.16285706,26.26823044,GAD,9.3
Point (95.24326324462890625 26.3602104187012003),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036013,Saw Law,176818,Sat Pa Law,ဆပ်ပလော်,,,95.24326324,26.36021042,GAD,9.3
Point (95.18643188476559658 26.33782005310060015),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036013,Saw Law,176817,Saw Law,ဆော်လော်,,,95.18643188,26.33782005,GAD,9.3
Point (95.415283203125 26.18119049072269888),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036031,Saw Law Nauk Inn,176865,Mun Nauk Pyaung,မွန်နောက်ပြောင်,,,95.4152832,26.18119049,GAD,9.3
Point (95.45262908935549717 26.20624923706050069),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036031,Saw Law Nauk Inn,176863,Saw Law Nauk Inn,ဆော်လော်နောက်အင်း,,,95.45262909,26.20624924,GAD,9.3
Point (95.09237670898440342 25.86602973937990058),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036035,Tar Maung,176875,Par Nwan,ပါနွမ်,,,95.09237671,25.86602974,GAD,9.3
Point (95.1676025390625 25.91320991516110084),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036035,Tar Maung,176874,Tar Maung,တာမောင်,,,95.16760254,25.91320992,GAD,9.3
Point (95.26441955566410513 26.4221000671387003),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036011,Tway Htway Nauk Kone,176813,Tway Htway Nauk Kone,တွေးထွေနောက်ကုန်း,,,95.26441956,26.42210007,GAD,9.3
Point (95.13585662841799717 26.50452041625980115),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036009,Yan Kyein,176809,Hauk Yat,ဟောက်ရပ်,,,95.13585663,26.50452042,GAD,9.3
Point (95.15180969238279829 26.53104019165040128),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036009,Yan Kyein,176808,Shwe Law,ရွှေလော,,,95.15180969,26.53104019,GAD,9.3
Point (95.20448303222660513 26.57513046264649859),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036002,Yan Kyone,176784,Gam Nya,ဂမ်းည,,,95.20448303,26.57513046,GAD,9.3
Point (95.24577331542970171 26.57147979736329901),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036002,Yan Kyone,176783,Laung Gee,လောင်ဂီး,Laung Kee,လောင်ကီး,95.24577332,26.5714798,GAD,9.3
Point (95.16541290283200283 26.51411056518550069),MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe,MMR005036002,Yan Kyone,176781,Yan Kyone,ယမ်းကြုန်း,,,95.1654129,26.51411057,GAD,9.3
Point (94.75567626953130684 25.24185943603519888),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035016,Hein Kwet,176754,Hein Kwet (Hein Kut),ဟိန်ကွက်,,,94.75567627,25.24185944,GAD,9.3
Point (94.68917083740230112 25.30858039855959873),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035016,Hein Kwet,176756,Nga Kyan,ငကျန်,,,94.68917084,25.3085804,GAD,9.3
Point (95.0302734375 25.42464065551759944),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035005,Hlan Hlaing Hla,176726,Son Kin,ဆုံကင်း,,,95.03027344,25.42464066,GAD,9.3
Point (94.70378112792970171 25.37313079833980112),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035013,Hpun Tha Yet,176748,Hpun Tha Yet,ဖွန်သရက်,,,94.70378113,25.3731308,GAD,9.3
Point (94.71560668945309658 25.39356040954589844),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035013,Hpun Tha Yet,176749,Lay Yon,လေရုံ,,,94.71560669,25.39356041,GAD,9.3
Point (94.76151275634769888 25.37097930908199928),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035014,Kon Kaing Lon,176750,Kon Kaing Lon,ကုံကိုင်လုံ,,,94.76151276,25.37097931,GAD,9.3
Point (94.76661682128910513 25.3939399719237997),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035014,Kon Kaing Lon,176751,Ma Ya Lon,မယလုံ,,,94.76661682,25.39393997,GAD,9.3
Point (94.81829833984380684 25.3762397766112997),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035010,Ku Kee,176743,Ku Kee Ywar Ma,ကူကီး,,,94.81829834,25.37623978,GAD,9.3
Point (94.87763977050779829 25.34926986694339845),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035010,Ku Kee,176744,Kyi Lar,ကျီလာ,,,94.87763977,25.34926987,GAD,9.3
Point (94.99429321289059658 25.38817024230959873),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035009,Lay Tein,176740,Saing Noe Lin,ဆိုင်းနိုလင်,,,94.99429321,25.38817024,GAD,9.3
Point (94.91710662841799717 25.557420730590799),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035001,Ma Thaw Ri,176713,Ah Mi Mi,အမိမိ,,,94.91710663,25.55742073,GAD,9.3
Point (95.01596832275390625 25.64570045471189985),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035001,Ma Thaw Ri,176714,Kho Lar,ခိုလာ,,,95.01596832,25.64570045,GAD,9.3
Point (94.64166259765630684 24.8351497650145987),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035023,Maw Nwan,176761,Maw Nwan,မော်နွမ်း,,,94.6416626,24.83514977,GAD,9.3
Point (94.88510131835940342 25.40382957458500002),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035011,Na Mi Yu Pi,176745,Na Mi Yu Pi Ywar Ma,နမိယူပီ,,,94.88510132,25.40382957,GAD,9.3
Point (94.74495697021480112 25.42720985412600143),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035012,Pan Set (Pan Sat),176747,Pan Sat,ပန်ဆပ်,,,94.74495697,25.42720985,GAD,9.3
Point (95.01283264160160513 25.59940910339360087),MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi,MMR005035002,Raw Par Mee,176715,Raw Par Mee,ရော်ပါးမီး,,,95.01283264,25.5994091,GAD,9.3
Point (94.47097015380859375 23.690259933471701),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031013,Aw Zee Khon,176093,Aw Zee Khon,အော်ဇီးခုန်,,,94.47097015,23.69025993,GAD,9.3
Point (94.44980621337890625 23.68321990966800072),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031013,Aw Zee Khon,176096,Naung Pein,နောင်ပိန်း,,,94.44980621,23.68321991,GAD,9.3
Point (94.44541168212890625 23.68169975280759942),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031013,Aw Zee Khon,176097,Nwe Kho,နွဲခို,,,94.44541168,23.68169975,GAD,9.3
Point (94.46891784667970171 23.68428993225100143),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031013,Aw Zee Khon,176094,Sa Kar Khon,စကားခုန်,,,94.46891785,23.68428993,GAD,9.3
Point (94.46729278564450283 23.69387054443360086),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031013,Aw Zee Khon,217340,Ywar Tan Shey,ရွာတန်းရှည်,,,94.46729279,23.69387054,GAD,9.3
Point (94.47319030761720171 23.68371963500980115),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031013,Aw Zee Khon,176095,Ywar Thit,ရွာသစ်,,,94.47319031,23.68371964,GAD,9.3
Point (94.47228240966799717 23.58193016052250002),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031018,Hman Pin,176107,Hman Pin,မှန်ပင်,,,94.47228241,23.58193016,GAD,9.3
Point (94.47477722167970171 23.56996917724610086),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031018,Hman Pin,176109,Kan Htu,ကံထူး,,,94.47477722,23.56996918,GAD,9.3
Point (94.47194671630859375 23.59639930725100143),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031018,Hman Pin,176108,Taung Twin,တောင်တွင်း,,,94.47194672,23.59639931,GAD,9.3
Point (94.41529083251950283 23.72343063354490056),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031011,Hmaw Ku,176089,Hmaw Ku,မှော်ကူး,,,94.41529083,23.72343063,GAD,9.3
Point (94.42101287841799717 23.75171089172360084),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031011,Hmaw Ku,176091,Mi Chaung Twin,မိချောင်းတွင်း,,,94.42101288,23.75171089,GAD,9.3
Point (94.40151214599609375 23.73991966247560015),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031011,Hmaw Ku,176090,Tha Yet Pin Chaung,သရက်ပင်ချောင်,,,94.40151215,23.73991966,GAD,9.3
Point (94.39235687255859375 23.48917961120610087),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031020,Hpar Tin,176113,Hpar Tin,ဖာတင်း,,,94.39235687,23.48917961,GAD,9.3
Point (94.40115356445309658 23.49035072326660156),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031020,Hpar Tin,176116,Htan Taw,ထန်းတော,,,94.40115356,23.49035072,GAD,9.3
Point (94.39573669433589487 23.48940086364750002),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031020,Hpar Tin,176115,Nan Par Hmu,နန်းပါမှူး,,,94.39573669,23.48940086,GAD,9.3
Point (94.39116668701170454 23.47858047485350141),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031020,Hpar Tin,176114,Nyaung Kone,ညောင်ကုန်း,,,94.39116669,23.47858047,GAD,9.3
Point (94.40856170654299717 23.49868011474610086),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031020,Hpar Tin,176117,Wai Pu,ဝေပူး,,,94.40856171,23.49868011,GAD,9.3
Point (94.46869659423829546 23.76446914672850141),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031007,Hpe Ka Zet,176077,Hpe Ka Zet,ဖဲကဇက်,,,94.46869659,23.76446915,GAD,9.3
Point (94.49298095703130684 23.77671051025389914),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031007,Hpe Ka Zet,176078,Ma Nu Nar,မနုနာ,,,94.49298096,23.77671051,GAD,9.3
Point (94.4613037109375 23.75658988952639916),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031007,Hpe Ka Zet,176079,Sut Nan,ဆွတ်နန်း,,,94.46130371,23.75658989,GAD,9.3
Point (94.43524932861329546 23.52227973937990058),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031019,Htan Pin Kone,176110,Htan Pin Kone,ထန်းပင်ကုန်း,,,94.43524933,23.52227974,GAD,9.3
Point (94.42957305908200283 23.52755928039550071),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031019,Htan Pin Kone,176112,Pin Thar,ပင်သာ,,,94.42957306,23.52755928,GAD,9.3
Point (94.42223358154299717 23.50844001770019887),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031019,Htan Pin Kone,176111,Yae U Kone,ရေဦးကုန်း,,,94.42223358,23.50844002,GAD,9.3
Point (94.52007293701170454 23.54957008361819959),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031023,Htaw Thar,176121,Htaw Thar,ထော်သာ,,,94.52007294,23.54957008,GAD,9.3
Point (94.57568359375 23.60099029541019888),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031026,Kaung Kway,176127,Kaung Kway,ကောင်းကွေ,,,94.57568359,23.6009903,GAD,9.3
Point (94.58807373046880684 23.58799934387209873),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031026,Kaung Kway,176128,Man Nwe,မန်နွဲ,,,94.58807373,23.58799934,GAD,9.3
Point (94.59422302246089487 23.881910324096701),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031003,Khar Tun,176061,Khar Tun,ခါတွန်,,,94.59422302,23.88191032,GAD,9.3
Point (94.58200073242190342 23.89216995239259944),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031003,Khar Tun,176062,Yae Khar Ton,ရေခါတွန်,,,94.58200073,23.89216995,GAD,9.3
Point (94.6304931640625 23.94142913818360086),MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031002,Khar Wea,176058,Khar Wea,ခါဝဲ,,,94.63049316,23.94142914,GAD,9.3
